file_off	va	section	xref	len	text
0xd8990	0x4da590	.data	1	24	C:\Pacgen\src\defscrns.c
0xd89b0	0x4da5b0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd89d0	0x4da5d0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd89f0	0x4da5f0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8a0c	0x4da60c	.data	1	7	Save-F2
0xd8a14	0x4da614	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8a30	0x4da630	.data	1	7	Load-F3
0xd8a38	0x4da638	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8a54	0x4da654	.data	1	6	(Q)uit
0xd8a5c	0x4da65c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8a78	0x4da678	.data	1	11	(R)esizeMap
0xd8a84	0x4da684	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8aa0	0x4da6a0	.data	1	10	(H)exsides
0xd8aac	0x4da6ac	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8ac8	0x4da6c8	.data	1	11	(T)oggleMap
0xd8ad4	0x4da6d4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8af0	0x4da6f0	.data	1	9	Load(G)eo
0xd8afc	0x4da6fc	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8b18	0x4da718	.data	1	9	(E)ditHex
0xd8b24	0x4da724	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8b40	0x4da740	.data	1	10	(M)assEdit
0xd8b4c	0x4da74c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8b68	0x4da768	.data	1	10	(I)d Tiles
0xd8b74	0x4da774	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8b90	0x4da790	.data	1	11	MapType/IRM
0xd8b9c	0x4da79c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8bb8	0x4da7b8	.data	1	9	(N)ew Map
0xd8bc4	0x4da7c4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8be0	0x4da7e0	.data	1	6	(F)ill
0xd8be8	0x4da7e8	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8c04	0x4da804	.data	1	10	(A)utoroad
0xd8c10	0x4da810	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8c2c	0x4da82c	.data	1	10	MainMen(u)
0xd8c38	0x4da838	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8c54	0x4da854	.data	1	11	buttons.shp
0xd8c60	0x4da860	.data	1	11	buttons.shp
0xd8c6c	0x4da86c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8c8c	0x4da88c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8ca8	0x4da8a8	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8cc4	0x4da8c4	.data	1	11	*Map Editor
0xd8cd0	0x4da8d0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8cec	0x4da8ec	.data	1	13	*Equip Editor
0xd8cfc	0x4da8fc	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8d18	0x4da918	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8d34	0x4da934	.data	1	11	buttons.shp
0xd8d40	0x4da940	.data	1	11	buttons.shp
0xd8d4c	0x4da94c	.data	1	11	buttons.shp
0xd8d58	0x4da958	.data	1	11	buttons.shp
0xd8d64	0x4da964	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8d80	0x4da980	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8d9c	0x4da99c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8db8	0x4da9b8	.data	1	11	buttons.shp
0xd8dc4	0x4da9c4	.data	1	11	buttons.shp
0xd8dd0	0x4da9d0	.data	1	11	buttons.shp
0xd8ddc	0x4da9dc	.data	1	11	buttons.shp
0xd8de8	0x4da9e8	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8e04	0x4daa04	.data	1	11	buttons.shp
0xd8e10	0x4daa10	.data	1	11	buttons.shp
0xd8e1c	0x4daa1c	.data	1	11	buttons.shp
0xd8e28	0x4daa28	.data	1	11	buttons.shp
0xd8e34	0x4daa34	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8e50	0x4daa50	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8e6c	0x4daa6c	.data	1	13	*WeatherTurns
0xd8e7c	0x4daa7c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8e98	0x4daa98	.data	1	9	*Max Core
0xd8ea4	0x4daaa4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8ec0	0x4daac0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8edc	0x4daadc	.data	1	11	buttons.shp
0xd8ee8	0x4daae8	.data	1	11	buttons.shp
0xd8ef4	0x4daaf4	.data	1	11	buttons.shp
0xd8f00	0x4dab00	.data	1	11	buttons.shp
0xd8f30	0x4dab30	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8f4c	0x4dab4c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8f68	0x4dab68	.data	1	11	buttons.shp
0xd8f74	0x4dab74	.data	1	11	buttons.shp
0xd8f80	0x4dab80	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8f9c	0x4dab9c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8fb8	0x4dabb8	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8fd4	0x4dabd4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd8ff0	0x4dabf0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd900c	0x4dac0c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9028	0x4dac28	.data	1	11	buttons.shp
0xd9034	0x4dac34	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9050	0x4dac50	.data	1	4	Done
0xd9058	0x4dac58	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9074	0x4dac74	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9090	0x4dac90	.data	1	11	buttons.shp
0xd909c	0x4dac9c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd90b8	0x4dacb8	.data	1	24	C:\Pacgen\src\defscrns.c
0xd90d4	0x4dacd4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd90f0	0x4dacf0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd910c	0x4dad0c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9128	0x4dad28	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9144	0x4dad44	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9160	0x4dad60	.data	1	24	C:\Pacgen\src\defscrns.c
0xd917c	0x4dad7c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9198	0x4dad98	.data	1	24	C:\Pacgen\src\defscrns.c
0xd91b4	0x4dadb4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd91d0	0x4dadd0	.data	1	24	C:\Pacgen\src\defscrns.c
0xd91ec	0x4dadec	.data	1	11	buttons.shp
0xd91f8	0x4dadf8	.data	1	11	buttons.shp
0xd9204	0x4dae04	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9220	0x4dae20	.data	1	24	C:\Pacgen\src\defscrns.c
0xd923c	0x4dae3c	.data	1	24	C:\Pacgen\src\defscrns.c
0xd9258	0x4dae58	.data	1	11	buttons.shp
0xd9264	0x4dae64	.data	1	11	buttons.shp
0xd9270	0x4dae70	.data	1	11	buttons.shp
0xd927c	0x4dae7c	.data	1	11	buttons.shp
0xd9288	0x4dae88	.data	1	24	C:\Pacgen\src\defscrns.c
0xd92a4	0x4daea4	.data	1	24	C:\Pacgen\src\defscrns.c
0xd92c0	0x4daec0	.data	1	24	C:\PACGEN\SRC\SETNIGHT.C
0xd92dc	0x4daedc	.data	1	24	C:\PACGEN\SRC\SETNIGHT.C
0xd9450	0x4db050	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9468	0x4db068	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9480	0x4db080	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9498	0x4db098	.data	1	23	C:\Pacgen\Src\multopt.c
0xd94b0	0x4db0b0	.data	1	23	C:\Pacgen\Src\multopt.c
0xd94c8	0x4db0c8	.data	1	23	C:\Pacgen\Src\multopt.c
0xd94e0	0x4db0e0	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9500	0x4db100	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9518	0x4db118	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9530	0x4db130	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9548	0x4db148	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9560	0x4db160	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9578	0x4db178	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9594	0x4db194	.data	1	23	C:\Pacgen\Src\multopt.c
0xd95b4	0x4db1b4	.data	1	23	C:\Pacgen\Src\multopt.c
0xd95cc	0x4db1cc	.data	1	23	C:\Pacgen\Src\multopt.c
0xd95e4	0x4db1e4	.data	1	23	C:\Pacgen\Src\multopt.c
0xd95fc	0x4db1fc	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9614	0x4db214	.data	1	23	C:\Pacgen\Src\multopt.c
0xd962c	0x4db22c	.data	1	23	C:\Pacgen\Src\multopt.c
0xd9644	0x4db244	.data	1	23	C:\Pacgen\Src\disband.c
0xd9660	0x4db260	.data	1	23	C:\Pacgen\Src\disband.c
0xd9678	0x4db278	.data	1	23	C:\Pacgen\Src\disband.c
0xd9690	0x4db290	.data	1	11	streamsize:
0xd969c	0x4db29c	.data	1	5	nopal
0xd96a4	0x4db2a4	.data	1	7	nosound
0xd96ac	0x4db2ac	.data	1	5	novid
0xd96b4	0x4db2b4	.data	1	13	noweatheranim
0xd96c4	0x4db2c4	.data	1	10	hondarules
0xd96d0	0x4db2d0	.data	1	21	C:\Pacgen\Src\yesno.c
0xd96e8	0x4db2e8	.data	1	21	C:\Pacgen\Src\yesno.c
0xd9700	0x4db300	.data	1	21	C:\Pacgen\Src\yesno.c
0xd983c	0x4db43c	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd9860	0x4db460	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd9884	0x4db484	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd98a8	0x4db4a8	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd98cc	0x4db4cc	.data	1	7	%ld.mus
0xd98d4	0x4db4d4	.data	1	7	%ld.mus
0xd98dc	0x4db4dc	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd9900	0x4db500	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd9924	0x4db524	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd9948	0x4db548	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd996c	0x4db56c	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd9990	0x4db590	.data	1	47	ERROR: vsprintf() returned EOF in LocalDebugf()
0xd99c0	0x4db5c0	.data	1	32	D:\pacdemo\Mel\Mel400a\Src\Api.c
0xd9c98	0x4db898	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9cbc	0x4db8bc	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9ce0	0x4db8e0	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9d04	0x4db904	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9d28	0x4db928	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9d4c	0x4db94c	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9d70	0x4db970	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9d94	0x4db994	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9db8	0x4db9b8	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9ddc	0x4db9dc	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9e00	0x4dba00	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9e24	0x4dba24	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Bank.c
0xd9e48	0x4dba48	.data	1	35	D:\pacdemo\Mel\Mel400a\Src\Memory.c
0xd9e6c	0x4dba6c	.data	1	35	D:\pacdemo\Mel\Mel400a\Src\Memory.c
0xd9e90	0x4dba90	.data	1	35	D:\pacdemo\Mel\Mel400a\Src\Memory.c
0xd9eb4	0x4dbab4	.data	1	35	D:\pacdemo\Mel\Mel400a\Src\Memory.c
0xd9ed8	0x4dbad8	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\File.c
0xd9efc	0x4dbafc	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\File.c
0xd9f20	0x4dbb20	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\File.c
0xd9f44	0x4dbb44	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\File.c
0xd9f68	0x4dbb68	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\File.c
0xd9f90	0x4dbb90	.data	1	4	.bnk
0xd9f98	0x4dbb98	.data	1	4	.xmi
0xd9fa0	0x4dbba0	.data	1	4	.mel
0xd9fa8	0x4dbba8	.data	1	4	.tlk
0xd9fb0	0x4dbbb0	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\File.c
0xd9ffc	0x4dbbfc	.data	1	8	Device: 
0xda00c	0x4dbc0c	.data	1	36	D:\pacdemo\Mel\Mel400a\Src\Ailstub.c
0xda034	0x4dbc34	.data	1	36	D:\pacdemo\Mel\Mel400a\Src\Ailstub.c
0xda060	0x4dbc60	.data	1	36	D:\pacdemo\Mel\Mel400a\Src\Ailstub.c
0xda088	0x4dbc88	.data	1	36	D:\pacdemo\Mel\Mel400a\Src\Ailstub.c
0xda0b0	0x4dbcb0	.data	1	9	mode co80
0xda0bc	0x4dbcbc	.data	1	20	Mel 4.0.0.A 02/14/97
0xda108	0x4dbd08	.data	1	36	D:\pacdemo\Mel\Mel400a\Src\Ailstub.c
0xda130	0x4dbd30	.data	1	36	D:\pacdemo\Mel\Mel400a\Src\Ailstub.c
0xda158	0x4dbd58	.data	1	36	D:\pacdemo\Mel\Mel400a\Src\Ailstub.c
0xda180	0x4dbd80	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda1a4	0x4dbda4	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda1c8	0x4dbdc8	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda1ec	0x4dbdec	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda210	0x4dbe10	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda234	0x4dbe34	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda258	0x4dbe58	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda27c	0x4dbe7c	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda2a0	0x4dbea0	.data	1	33	D:\pacdemo\Mel\Mel400a\Src\Heap.c
0xda2c4	0x4dbec4	.data	1	12	melerror.txt
0xda2d4	0x4dbed4	.data	1	8	language
0xda2e8	0x4dbee8	.data	1	4	%s%d
0xda2f0	0x4dbef0	.data	1	20	Mel 4.0.0.A 02/14/97
0xda310	0x4dbf10	.data	1	5	ERROR
0xda318	0x4dbf18	.data	1	5	ERROR
0xda320	0x4dbf20	.data	1	13	Generic Error
0xda330	0x4dbf30	.data	1	5	ERROR
0xda338	0x4dbf38	.data	1	11	Lock Failed
0xda344	0x4dbf44	.data	1	5	ERROR
0xda34c	0x4dbf4c	.data	1	12	Alloc Failed
0xdbea6	0x5ef6a6	.idata	0	16	DirectDrawCreate
0xdbeb8	0x5ef6b8	.idata	0	9	DDRAW.dll
0xdbec4	0x5ef6c4	.idata	0	18	GlobalMemoryStatus
0xdbeda	0x5ef6da	.idata	0	13	GetDriveTypeA
0xdbeea	0x5ef6ea	.idata	0	18	GetModuleFileNameA
0xdbf00	0x5ef700	.idata	0	12	CreateMutexA
0xdbf10	0x5ef710	.idata	0	14	GetDateFormatA
0xdbf22	0x5ef722	.idata	0	12	ReleaseMutex
0xdbf32	0x5ef732	.idata	0	19	WaitForSingleObject
0xdbf48	0x5ef748	.idata	0	18	OutputDebugStringA
0xdbf5e	0x5ef75e	.idata	0	11	CloseHandle
0xdbf6c	0x5ef76c	.idata	0	17	GetDiskFreeSpaceA
0xdbf7e	0x5ef77e	.idata	0	12	KERNEL32.dll
0xdbf8e	0x5ef78e	.idata	0	10	ShowCursor
0xdbf9c	0x5ef79c	.idata	0	15	DialogBoxParamA
0xdbfae	0x5ef7ae	.idata	0	9	EndDialog
0xdbfba	0x5ef7ba	.idata	0	12	SendMessageA
0xdbfca	0x5ef7ca	.idata	0	10	GetDlgItem
0xdbfd8	0x5ef7d8	.idata	0	13	GetDlgItemInt
0xdbfe8	0x5ef7e8	.idata	0	13	SetDlgItemInt
0xdbff8	0x5ef7f8	.idata	0	15	PostQuitMessage
0xdc00a	0x5ef80a	.idata	0	11	MessageBoxA
0xdc018	0x5ef818	.idata	0	12	UpdateWindow
0xdc028	0x5ef828	.idata	0	10	ShowWindow
0xdc036	0x5ef836	.idata	0	15	CreateWindowExA
0xdc048	0x5ef848	.idata	0	14	RegisterClassA
0xdc05a	0x5ef85a	.idata	0	11	LoadCursorA
0xdc068	0x5ef868	.idata	0	9	LoadIconA
0xdc074	0x5ef874	.idata	0	8	EndPaint
0xdc080	0x5ef880	.idata	0	10	BeginPaint
0xdc08e	0x5ef88e	.idata	0	14	DefWindowProcA
0xdc0a0	0x5ef8a0	.idata	0	8	GetFocus
0xdc0ac	0x5ef8ac	.idata	0	16	DispatchMessageA
0xdc0c0	0x5ef8c0	.idata	0	16	TranslateMessage
0xdc0d4	0x5ef8d4	.idata	0	12	PeekMessageA
0xdc0e4	0x5ef8e4	.idata	0	15	GetDlgItemTextA
0xdc0f6	0x5ef8f6	.idata	0	15	SetDlgItemTextA
0xdc108	0x5ef908	.idata	0	19	SendDlgItemMessageA
0xdc11e	0x5ef91e	.idata	0	18	IsDlgButtonChecked
0xdc134	0x5ef934	.idata	0	23	DialogBoxIndirectParamA
0xdc14e	0x5ef94e	.idata	0	9	wsprintfA
0xdc15a	0x5ef95a	.idata	0	18	GetDialogBaseUnits
0xdc170	0x5ef970	.idata	0	8	SetFocus
0xdc17c	0x5ef97c	.idata	0	11	GetMessageA
0xdc18a	0x5ef98a	.idata	0	13	DestroyWindow
0xdc198	0x5ef998	.idata	0	10	USER32.dll
0xdc1a6	0x5ef9a6	.idata	0	14	GetStockObject
0xdc1b8	0x5ef9b8	.idata	0	9	SetBkMode
0xdc1c4	0x5ef9c4	.idata	0	10	SetBkColor
0xdc1d2	0x5ef9d2	.idata	0	12	SetTextColor
0xdc1e0	0x5ef9e0	.idata	0	9	GDI32.dll
0xdc1ec	0x5ef9ec	.idata	0	16	GetOpenFileNameA
0xdc200	0x5efa00	.idata	0	16	GetSaveFileNameA
0xdc212	0x5efa12	.idata	0	12	comdlg32.dll
0xdc222	0x5efa22	.idata	0	11	RegCloseKey
0xdc230	0x5efa30	.idata	0	16	RegQueryValueExA
0xdc244	0x5efa44	.idata	0	13	RegOpenKeyExA
0xdc252	0x5efa52	.idata	0	12	ADVAPI32.dll
0xdc262	0x5efa62	.idata	0	11	timeGetTime
0xdc270	0x5efa70	.idata	0	13	timeKillEvent
0xdc280	0x5efa80	.idata	0	15	timeBeginPeriod
0xdc292	0x5efa92	.idata	0	14	timeGetDevCaps
0xdc2a4	0x5efaa4	.idata	0	12	timeSetEvent
0xdc2b4	0x5efab4	.idata	0	15	mciSendCommandA
0xdc2c6	0x5efac6	.idata	0	14	auxGetDevCapsA
0xdc2d8	0x5efad8	.idata	0	13	auxGetNumDevs
0xdc2e8	0x5efae8	.idata	0	12	auxSetVolume
0xdc2f8	0x5efaf8	.idata	0	12	auxGetVolume
0xdc308	0x5efb08	.idata	0	18	mciGetErrorStringA
0xdc31c	0x5efb1c	.idata	0	9	WINMM.dll
0xdc326	0x5efb26	.idata	0	10	DPLAYX.dll
0xdc332	0x5efb32	.idata	0	12	smackw32.DLL
0xdc342	0x5efb42	.idata	0	6	_lread
0xdc34c	0x5efb4c	.idata	0	6	_lopen
0xdc356	0x5efb56	.idata	0	7	_lclose
0xdc360	0x5efb60	.idata	0	10	GlobalFree
0xdc36e	0x5efb6e	.idata	0	12	GlobalUnlock
0xdc37e	0x5efb7e	.idata	0	10	GlobalLock
0xdc38c	0x5efb8c	.idata	0	11	GlobalAlloc
0xdc39a	0x5efb9a	.idata	0	13	IsBadWritePtr
0xdc3aa	0x5efbaa	.idata	0	12	IsBadReadPtr
0xdc3ba	0x5efbba	.idata	0	12	HeapValidate
0xdc3ca	0x5efbca	.idata	0	11	ExitProcess
0xdc3d8	0x5efbd8	.idata	0	16	TerminateProcess
0xdc3ec	0x5efbec	.idata	0	17	GetCurrentProcess
0xdc400	0x5efc00	.idata	0	22	GetTimeZoneInformation
0xdc41a	0x5efc1a	.idata	0	13	GetSystemTime
0xdc42a	0x5efc2a	.idata	0	12	GetLocalTime
0xdc43a	0x5efc3a	.idata	0	12	GetLastError
0xdc44a	0x5efc4a	.idata	0	14	FindFirstFileA
0xdc45c	0x5efc5c	.idata	0	13	FindNextFileA
0xdc46c	0x5efc6c	.idata	0	9	FindClose
0xdc478	0x5efc78	.idata	0	20	FileTimeToSystemTime
0xdc490	0x5efc90	.idata	0	23	FileTimeToLocalFileTime
0xdc4aa	0x5efcaa	.idata	0	16	GetModuleHandleA
0xdc4be	0x5efcbe	.idata	0	15	GetStartupInfoA
0xdc4d0	0x5efcd0	.idata	0	15	GetCommandLineA
0xdc4e2	0x5efce2	.idata	0	10	GetVersion
0xdc4f0	0x5efcf0	.idata	0	10	DebugBreak
0xdc4fe	0x5efcfe	.idata	0	12	GetStdHandle
0xdc50e	0x5efd0e	.idata	0	20	InterlockedDecrement
0xdc526	0x5efd26	.idata	0	9	WriteFile
0xdc532	0x5efd32	.idata	0	14	GetProcAddress
0xdc544	0x5efd44	.idata	0	12	LoadLibraryA
0xdc554	0x5efd54	.idata	0	20	InterlockedIncrement
0xdc56c	0x5efd6c	.idata	0	9	HeapAlloc
0xdc578	0x5efd78	.idata	0	11	HeapReAlloc
0xdc586	0x5efd86	.idata	0	8	HeapFree
0xdc592	0x5efd92	.idata	0	11	HeapDestroy
0xdc5a0	0x5efda0	.idata	0	10	HeapCreate
0xdc5ae	0x5efdae	.idata	0	11	VirtualFree
0xdc5bc	0x5efdbc	.idata	0	12	VirtualAlloc
0xdc5cc	0x5efdcc	.idata	0	8	ReadFile
0xdc5d8	0x5efdd8	.idata	0	14	SetHandleCount
0xdc5ea	0x5efdea	.idata	0	11	GetFileType
0xdc5f8	0x5efdf8	.idata	0	14	SetFilePointer
0xdc60a	0x5efe0a	.idata	0	19	MultiByteToWideChar
0xdc620	0x5efe20	.idata	0	12	LCMapStringA
0xdc630	0x5efe30	.idata	0	19	WideCharToMultiByte
0xdc646	0x5efe46	.idata	0	12	LCMapStringW
0xdc656	0x5efe56	.idata	0	14	GetStringTypeA
0xdc668	0x5efe68	.idata	0	14	GetStringTypeW
0xdc67a	0x5efe7a	.idata	0	9	RtlUnwind
0xdc686	0x5efe86	.idata	0	24	UnhandledExceptionFilter
0xdc6a2	0x5efea2	.idata	0	23	FreeEnvironmentStringsA
0xdc6bc	0x5efebc	.idata	0	21	GetEnvironmentStrings
0xdc6d4	0x5efed4	.idata	0	23	FreeEnvironmentStringsW
0xdc6ee	0x5efeee	.idata	0	22	GetEnvironmentStringsW
0xdc708	0x5eff08	.idata	0	9	GetCPInfo
0xdc714	0x5eff14	.idata	0	6	GetACP
0xdc71e	0x5eff1e	.idata	0	8	GetOEMCP
0xdc72a	0x5eff2a	.idata	0	18	GetFileAttributesA
0xdc740	0x5eff40	.idata	0	21	SetConsoleCtrlHandler
0xdc758	0x5eff58	.idata	0	12	SetStdHandle
0xdc768	0x5eff68	.idata	0	16	FlushFileBuffers
0xdc77c	0x5eff7c	.idata	0	11	CreateFileA
0xdc78a	0x5eff8a	.idata	0	18	GetExitCodeProcess
0xdc7a0	0x5effa0	.idata	0	14	CreateProcessA
0xdc7b2	0x5effb2	.idata	0	12	SetEndOfFile
0xdc7c2	0x5effc2	.idata	0	14	CompareStringA
0xdc7d4	0x5effd4	.idata	0	14	CompareStringW
0xdc7e6	0x5effe6	.idata	0	23	SetEnvironmentVariableA
0xdc800	0x5f0000	.idata	0	8	SetTimer
0xdc80c	0x5f000c	.idata	0	9	KillTimer
0xdc818	0x5f0018	.idata	0	26	_AIL_load_sample_buffer@16
0xdc836	0x5f0036	.idata	0	26	_AIL_sample_buffer_ready@4
0xdc854	0x5f0054	.idata	0	20	_AIL_sample_status@4
0xdc86c	0x5f006c	.idata	1	21	_AIL_set_sample_pan@8
0xdc884	0x5f0084	.idata	0	24	_AIL_set_sample_volume@8
0xdc8a0	0x5f00a0	.idata	0	31	_AIL_set_sample_playback_rate@8
0xdc8c2	0x5f00c2	.idata	0	23	_AIL_set_sample_type@12
0xdc8dc	0x5f00dc	.idata	0	18	_AIL_init_sample@4
0xdc8f2	0x5f00f2	.idata	0	17	_AIL_end_sample@4
0xdc906	0x5f0106	.idata	0	29	_AIL_allocate_sample_handle@4
0xdc926	0x5f0126	.idata	0	14	_AIL_startup@0
0xdc938	0x5f0138	.idata	0	29	_AIL_digital_configuration@16
0xdc958	0x5f0158	.idata	0	19	_AIL_waveOutOpen@16
0xdc96e	0x5f016e	.idata	0	15	_AIL_shutdown@0
0xdc980	0x5f0180	.idata	0	28	_AIL_release_sample_handle@4
0xdc9a0	0x5f01a0	.idata	0	21	_AIL_start_sequence@4
0xdc9b8	0x5f01b8	.idata	0	21	_AIL_init_sequence@12
0xdc9d0	0x5f01d0	.idata	0	31	_AIL_allocate_sequence_handle@4
0xdc9f2	0x5f01f2	.idata	0	30	_AIL_release_sequence_handle@4
0xdca14	0x5f0214	.idata	0	19	_AIL_end_sequence@4
0xdca2a	0x5f022a	.idata	0	22	_AIL_sequence_status@4
0xdca44	0x5f0244	.idata	0	19	_AIL_start_sample@4
0xdca5a	0x5f025a	.idata	0	28	_AIL_set_sample_loop_count@8
0xdca7a	0x5f027a	.idata	0	26	_AIL_set_sample_address@12
0xdca98	0x5f0298	.idata	0	27	_AIL_set_sequence_volume@12
0xdcab6	0x5f02b6	.idata	0	28	_AIL_active_sequence_count@4
0xdcad6	0x5f02d6	.idata	0	16	_AIL_file_read@8
0xdcaea	0x5f02ea	.idata	0	16	_AIL_file_size@4
0xdcafe	0x5f02fe	.idata	0	21	_AIL_mem_alloc_lock@4
0xdcb16	0x5f0316	.idata	0	20	_AIL_mem_free_lock@4
0xdcb2c	0x5f032c	.idata	0	9	mss32.dll
0xdf263	0x5f3663	.rsrc	0	9	Airmobile
0xdf275	0x5f3675	.rsrc	0	8	Airborne
0xe0579	0x5f4979	.rsrc	0	6	ZZ\<Z(
0xe0597	0x5f4997	.rsrc	0	8	DDD.===+
0xe05b5	0x5f49b5	.rsrc	0	10	4500==44//
0xe05d5	0x5f49d5	.rsrc	0	10	===+04+/4=
0xe05f5	0x5f49f5	.rsrc	0	10	+=AA==44=P
0xe0615	0x5f4a15	.rsrc	0	10	A=AA444455
0xe0635	0x5f4a35	.rsrc	0	10	+A=4==////
0xe0655	0x5f4a55	.rsrc	0	10	=+==404A=P
